,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Pedestrian_movement,Cause_of_accident
11068,4,1,1,4,0,0,0,3,6,2,5,7,0,0,3,2,6,2,3,2,5,3,5,12
11069,4,1,1,1,0,1,9,3,2,1,5,7,0,0,3,2,8,2,3,2,5,3,5,11
11070,4,2,1,2,0,0,15,3,7,4,5,7,0,3,0,4,2,1,0,1,0,2,5,1
11071,0,0,1,4,0,2,0,3,7,1,5,7,0,3,0,4,1,3,3,2,5,3,5,1
11072,0,3,1,4,0,4,9,3,7,2,5,7,0,3,0,4,8,4,0,1,1,2,5,1
11073,1,4,1,2,0,3,14,3,7,2,5,7,0,0,3,2,8,2,0,1,0,2,5,4
11074,5,0,1,1,2,2,14,3,6,4,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11075,5,3,1,1,0,4,0,3,6,3,5,7,0,0,3,2,8,2,0,1,3,2,5,9
11076,0,4,1,4,0,2,5,3,9,4,5,7,0,0,3,2,8,2,0,1,1,2,5,2
11077,0,0,1,1,2,2,0,3,6,1,5,7,0,0,3,2,8,2,1,0,1,2,5,9
11078,0,0,1,4,0,1,9,3,9,2,5,7,0,0,3,2,8,2,3,2,5,3,5,10
11079,5,1,1,4,0,3,0,3,6,4,5,7,0,0,3,2,2,2,0,1,1,2,5,13
11080,5,0,1,4,0,2,0,3,7,2,5,7,0,0,3,2,6,2,0,1,1,2,5,12
11081,0,1,1,2,0,0,5,3,6,1,5,7,0,0,3,2,8,2,0,1,0,2,5,1
11082,1,0,1,1,0,2,0,3,12,4,5,7,3,0,3,2,1,2,3,2,5,3,5,13
11083,1,2,1,1,0,1,6,3,9,1,5,7,0,0,3,2,8,2,2,0,4,2,5,10
11084,1,2,1,4,0,4,0,3,6,4,5,7,0,3,3,2,8,2,0,1,4,2,5,3
11085,3,2,1,4,0,4,0,3,9,4,5,7,0,0,3,3,1,3,3,2,5,3,5,10
11086,3,2,1,4,0,2,0,3,6,4,5,7,0,0,3,3,1,2,0,1,1,2,5,9
11087,3,1,0,4,2,2,0,3,9,1,5,7,2,3,3,2,8,3,3,2,5,3,5,10
11088,3,1,0,1,0,0,11,3,7,6,5,7,0,3,3,2,8,3,1,0,3,2,5,9
11089,3,1,1,4,0,2,0,2,7,2,5,7,0,0,3,2,8,2,3,2,5,3,5,11
11090,4,4,1,1,0,3,0,3,6,2,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11091,4,1,1,4,2,0,0,3,6,2,5,7,3,0,3,2,8,2,0,1,0,2,5,10
11092,0,3,1,4,0,2,7,3,9,2,5,7,0,0,3,2,2,2,0,1,0,2,5,13
11093,0,2,1,4,0,3,14,3,7,2,5,7,0,0,3,2,8,2,0,0,1,2,5,10
11094,4,0,0,1,2,1,5,0,7,4,5,7,0,0,3,2,8,2,3,2,5,3,5,11
11095,4,1,1,4,0,2,15,3,6,2,5,7,2,0,0,2,8,2,0,1,0,2,5,9
11096,1,1,1,4,0,4,7,3,6,2,5,7,0,0,3,2,8,4,0,1,1,2,5,11
11097,1,1,1,4,0,2,9,3,2,4,5,7,0,0,3,2,8,2,0,1,1,2,5,10
11098,1,2,1,2,0,3,0,0,7,1,5,7,0,3,3,4,8,2,1,0,4,2,5,11
11099,1,2,1,4,0,2,0,3,6,4,5,7,0,3,3,4,8,5,1,0,4,2,5,3
11100,1,4,1,1,0,0,10,3,6,2,5,7,0,3,3,4,8,7,1,0,4,2,5,7
11101,0,0,1,4,0,2,5,3,9,2,5,7,2,3,3,4,8,2,3,2,5,3,5,3
11102,4,2,1,1,0,0,5,3,7,4,5,7,0,0,3,2,8,4,0,0,1,2,5,0
11103,4,0,1,4,2,0,4,3,9,2,5,7,0,0,3,2,8,3,3,2,5,3,5,12
11104,4,3,1,0,2,0,6,0,6,2,5,7,0,0,3,2,8,2,3,2,5,3,5,1
11105,6,0,1,4,2,2,5,3,6,4,5,7,0,0,3,2,8,4,0,1,0,2,5,1
11106,6,1,1,4,0,2,14,3,7,4,5,7,0,3,3,4,8,3,0,1,1,2,5,10
11107,2,0,1,1,0,2,0,3,7,6,3,7,0,0,3,2,8,2,3,2,5,3,5,10
11108,6,3,1,2,2,4,7,3,6,1,3,7,0,0,3,2,2,2,2,0,0,2,5,0
11109,6,1,1,4,0,3,7,3,9,2,5,7,0,0,3,2,8,3,0,0,0,2,5,1
11110,5,0,1,4,0,2,15,3,7,2,5,7,0,0,3,2,8,2,3,2,5,3,5,12
11111,5,0,1,4,0,4,0,1,9,4,5,7,0,0,3,2,8,1,1,1,1,2,5,0
11112,2,1,1,4,0,3,3,3,2,2,5,7,0,0,3,2,8,2,1,0,0,2,5,12
11113,1,0,1,4,0,2,3,0,9,2,5,7,2,3,3,4,1,2,0,1,4,1,5,9
11114,1,0,1,4,2,3,5,3,6,1,5,7,0,3,3,4,8,3,0,1,1,2,5,18
11115,3,1,1,4,0,2,5,0,9,2,5,7,0,3,3,4,8,2,3,2,5,3,5,10
11116,3,4,1,4,0,0,4,3,7,1,5,7,0,3,3,4,8,2,3,2,5,3,5,10
11117,2,2,1,4,0,0,0,3,4,2,5,7,0,3,3,4,8,2,0,0,3,1,5,10
11118,4,0,1,4,0,0,15,3,2,2,5,7,4,0,3,2,8,2,0,0,1,2,5,0
11119,6,1,1,2,0,1,7,3,9,4,3,7,3,0,3,2,8,2,3,2,5,3,5,12
11120,5,0,1,2,2,3,0,3,7,2,5,7,3,0,3,2,8,3,1,1,2,2,5,2
11121,5,0,2,1,0,1,0,3,7,2,5,7,0,0,3,2,8,2,2,1,1,2,6,16
11122,1,0,1,4,0,3,0,3,6,4,5,7,0,0,3,2,1,2,2,0,0,2,1,13
11123,6,3,0,2,0,1,0,3,5,2,7,7,2,3,0,8,8,3,0,1,1,2,5,0
11124,6,0,1,4,1,5,11,3,2,2,3,7,0,0,3,2,8,3,3,2,5,3,5,11
11125,5,1,1,4,0,0,4,3,6,6,7,7,0,0,3,2,8,2,0,1,0,2,5,0
11126,5,1,1,4,2,2,5,3,2,2,3,7,0,0,0,2,8,2,1,1,0,2,5,10
11127,1,1,1,4,0,0,5,3,6,6,7,7,0,0,0,2,2,2,3,2,5,3,5,9
11128,1,0,1,4,0,3,14,0,6,4,5,7,2,0,3,2,8,2,0,1,1,2,5,0
11129,6,0,1,4,0,0,7,3,12,2,5,7,0,0,3,2,8,2,3,2,5,3,5,13
11130,0,1,1,4,0,0,0,3,9,2,5,7,0,0,3,2,8,2,0,1,1,2,5,10
11131,0,1,1,4,0,1,8,3,6,6,7,7,0,0,3,2,8,2,2,1,0,1,6,9
11132,0,0,1,2,0,0,6,3,11,6,5,7,0,0,3,2,8,2,2,1,0,2,6,10
11133,0,2,0,4,0,0,0,3,7,2,5,7,0,3,3,4,8,2,2,1,0,2,6,0
11134,6,1,1,1,0,3,8,3,9,4,5,7,0,3,3,4,8,2,0,1,1,2,5,0
11135,6,0,1,4,0,3,6,3,6,4,5,7,0,3,3,4,2,4,3,2,5,3,5,11
11136,2,0,1,1,0,3,14,3,6,4,5,7,0,3,3,4,8,2,0,1,0,1,5,0
11137,2,2,1,4,0,3,5,3,9,4,5,7,0,3,3,4,8,7,3,2,5,3,5,3
11138,2,2,1,4,0,0,15,3,6,4,5,7,0,3,3,4,8,2,3,2,5,3,5,3
11139,4,2,1,4,0,2,0,3,6,4,5,7,2,3,3,4,8,7,0,1,0,2,5,11
11140,4,0,1,2,2,1,3,3,6,2,5,7,0,3,3,4,6,2,2,0,4,2,0,7
11141,6,0,1,4,0,1,0,3,6,2,5,7,0,0,3,2,8,7,2,0,4,2,0,10
11142,6,0,1,4,0,2,9,3,7,4,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11143,6,0,1,4,0,2,4,3,7,2,5,7,0,0,3,2,2,2,0,1,2,2,5,12
11144,0,1,1,4,0,1,8,3,7,2,5,7,2,3,3,2,8,7,0,1,4,2,5,10
11145,1,0,1,2,0,3,5,3,9,1,5,7,0,3,3,2,8,4,3,2,5,3,5,11
11146,1,2,1,1,0,2,7,3,12,4,6,7,0,3,3,2,8,2,0,1,0,2,5,11
11147,1,1,1,4,0,3,0,3,9,4,6,7,0,3,3,2,2,2,3,2,5,3,5,12
11148,1,1,1,6,0,1,3,3,6,2,5,7,0,0,3,2,2,2,2,0,3,2,1,3
11149,0,0,1,4,0,1,4,3,2,1,5,7,0,0,3,2,8,3,2,0,1,1,1,1
11150,2,0,1,2,0,1,3,3,7,4,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11151,2,0,1,4,0,0,0,3,7,1,5,7,0,0,3,2,2,2,0,1,0,2,5,9
11152,2,2,1,2,0,2,15,3,7,2,5,7,0,0,0,2,2,2,0,1,1,2,5,3
11153,6,0,1,1,0,1,15,3,7,2,5,7,4,0,3,2,8,2,3,2,5,3,5,4
11154,1,0,1,4,0,0,3,3,6,4,5,7,0,0,3,2,8,4,0,1,0,2,5,4
11155,1,1,1,1,0,0,4,3,6,3,5,7,0,0,3,2,8,2,3,2,5,3,5,11
11156,4,1,1,2,0,5,4,3,9,4,5,7,0,0,3,2,2,2,0,1,3,2,5,0
11157,4,1,1,4,2,2,3,3,6,1,5,7,0,0,3,2,8,9,1,0,4,2,5,1
11158,1,2,0,4,0,0,16,3,9,2,5,7,0,0,3,2,3,2,1,0,4,2,5,3
11159,1,2,0,4,0,1,3,3,6,4,5,7,0,0,3,2,8,3,1,1,4,2,5,10
11160,4,1,0,4,0,2,3,3,7,2,5,7,0,0,3,2,2,3,1,0,1,2,5,7
11161,0,1,1,4,0,2,10,3,6,1,5,7,2,0,3,2,8,2,0,0,0,2,5,5
11162,0,2,1,4,0,2,0,3,12,4,5,7,0,0,3,2,8,4,3,2,5,3,5,1
11163,4,1,1,4,0,1,0,3,9,1,5,7,0,0,3,2,8,2,0,0,0,2,5,3
11164,3,2,1,4,0,3,8,3,6,4,5,7,0,0,3,2,8,2,0,1,3,2,5,9
11165,3,1,1,4,2,3,0,3,9,4,5,7,0,0,3,2,8,2,0,1,0,2,5,18
11166,5,0,1,4,0,2,14,3,6,4,5,7,0,0,3,2,3,2,0,0,0,2,5,1
11167,5,1,1,1,2,3,0,3,6,2,5,7,0,0,3,2,3,2,3,2,5,3,5,3
11168,5,1,1,4,0,2,0,3,9,4,5,7,0,0,3,2,0,2,3,2,5,3,5,12
11169,5,0,1,4,2,2,0,3,7,2,5,7,0,0,0,2,0,2,0,1,1,2,5,9
11170,5,1,1,4,2,3,3,3,4,4,5,7,0,0,0,2,0,2,3,2,5,3,5,0
11171,5,1,0,2,2,3,10,3,6,2,5,7,0,0,0,2,0,4,0,0,1,2,5,17
11172,6,0,1,4,0,2,10,1,1,2,5,7,0,0,0,2,0,2,0,1,4,1,5,10
11173,6,0,1,1,0,2,4,3,9,2,5,7,0,0,0,2,0,5,3,2,5,3,5,3
11174,6,2,1,1,2,3,4,3,9,4,5,7,0,0,0,2,0,2,3,2,5,3,5,10
11175,0,2,1,4,2,4,8,3,2,4,3,7,0,0,3,2,0,2,0,0,3,2,5,0
11176,0,2,1,4,2,1,0,3,9,4,5,7,0,0,3,2,0,2,0,1,0,2,5,11
11177,0,1,1,4,2,1,0,3,7,6,5,7,2,0,3,2,0,10,3,2,5,3,5,10
11178,4,1,1,2,2,2,0,3,7,4,5,7,0,0,3,2,0,2,3,2,5,3,5,10
11179,4,1,1,4,2,2,3,3,7,3,5,7,0,0,3,2,0,2,0,1,0,2,5,0
11180,3,3,1,4,2,4,3,3,2,3,5,7,0,0,3,2,5,2,3,2,5,3,5,10
11181,3,0,1,1,2,3,0,0,7,3,5,7,0,0,3,2,6,2,0,1,1,2,5,0
11182,3,1,1,1,2,4,14,3,2,3,5,7,0,0,3,2,0,9,2,1,0,2,6,10
11183,3,1,1,4,2,2,0,3,2,2,5,7,0,0,3,2,6,2,0,1,4,2,5,10
11184,1,2,1,4,2,2,7,3,7,4,5,7,0,0,3,2,0,2,0,0,0,2,5,10
11185,4,1,1,4,2,2,13,0,7,4,5,7,0,0,3,2,0,3,3,2,5,3,5,0
11186,4,1,1,4,0,0,5,3,12,6,5,7,0,0,3,2,8,2,0,1,1,2,5,1
11187,0,2,1,2,2,2,8,3,9,4,5,7,0,0,3,2,4,3,3,2,5,3,5,9
11188,0,1,1,4,0,2,4,3,7,2,5,7,0,0,3,2,3,2,3,2,5,3,5,1
11189,5,2,0,4,0,2,5,3,6,4,5,7,3,0,3,2,3,2,0,1,1,1,5,10
11190,5,1,1,4,0,2,6,3,9,4,5,7,0,0,3,2,6,2,3,2,5,3,5,16
11191,5,2,1,4,0,3,0,3,7,1,3,7,0,0,3,2,0,2,0,1,1,2,5,13
11192,5,0,1,4,0,2,0,3,9,2,5,7,0,0,0,2,0,10,0,1,1,2,5,13
11193,5,1,1,4,0,5,0,3,9,4,5,7,0,0,0,2,4,2,3,2,5,3,5,1
11194,5,0,1,0,0,4,14,3,9,2,5,7,0,0,3,2,3,2,0,1,0,2,5,11
11195,6,4,0,1,0,2,0,3,7,6,5,7,0,0,3,2,0,2,0,1,0,2,5,12
11196,4,1,1,1,0,2,11,3,7,4,5,7,0,0,3,2,0,2,0,0,0,2,5,0
11197,4,2,1,4,0,2,11,3,7,1,5,7,0,0,3,2,1,2,3,2,5,3,5,0
11198,0,1,1,2,0,2,14,3,3,4,5,7,0,0,3,2,8,2,0,1,1,2,5,16
11199,0,4,1,4,0,2,0,3,9,4,5,7,0,0,0,2,8,8,3,2,5,3,5,10
11200,5,0,1,4,0,1,2,3,9,1,5,7,0,0,3,2,1,9,2,1,1,2,5,12
11201,5,1,1,6,0,2,0,3,9,4,5,7,0,0,3,2,8,1,0,0,3,2,5,1
11202,5,1,1,4,0,3,5,3,7,2,5,7,0,0,3,2,2,3,3,2,5,3,5,0
11203,5,1,1,4,0,0,0,3,6,2,5,7,0,0,3,2,8,3,0,0,0,2,5,10
11204,0,1,1,6,0,4,10,3,7,6,5,7,0,0,3,2,8,2,3,2,5,3,5,3
11205,0,0,1,1,0,0,13,3,6,0,5,7,0,0,0,2,8,9,3,2,5,3,5,11
11206,6,2,1,4,0,2,0,3,9,2,5,7,0,0,0,2,6,2,0,1,0,2,5,3
11207,5,3,1,1,0,3,10,3,6,0,1,7,4,0,3,2,8,2,2,0,3,2,1,9
11208,1,1,1,4,0,2,0,3,6,0,5,7,0,0,3,2,8,10,0,1,1,2,5,10
11209,1,1,1,1,0,1,5,1,7,0,5,7,0,0,3,2,8,2,3,2,5,3,5,10
11210,4,0,1,4,0,1,5,3,6,2,5,7,0,0,3,2,1,2,0,0,2,2,5,10
11211,4,2,1,4,0,3,9,3,6,2,5,7,0,0,3,2,8,10,3,2,5,3,5,0
11212,4,2,1,4,0,1,5,0,6,1,5,7,0,0,3,2,2,8,3,2,5,3,5,0
11213,4,1,1,4,2,4,5,3,7,4,5,7,0,0,3,2,8,2,0,1,0,2,5,9
11214,6,2,1,4,0,1,9,3,9,2,5,7,0,0,3,2,6,3,3,2,5,3,5,1
11215,6,1,1,4,0,3,11,3,9,2,1,7,4,0,3,2,8,1,0,0,1,2,5,12
11216,6,2,1,4,0,1,0,3,2,2,5,7,0,0,3,2,8,2,2,1,3,2,1,9
11217,4,2,1,1,0,3,8,3,7,2,5,7,0,3,0,4,8,2,3,2,5,3,5,3
11218,4,3,1,1,0,3,14,3,9,2,5,7,0,3,0,4,8,9,0,1,0,2,5,3
11219,2,1,1,1,1,3,7,3,7,4,5,7,0,3,0,4,8,3,0,1,1,2,5,5
11220,2,0,1,4,0,3,0,3,9,4,5,7,0,3,0,4,2,2,3,2,5,3,5,11
11221,2,4,1,4,0,4,0,3,9,2,5,7,0,0,3,2,8,3,3,2,5,3,5,12
11222,6,2,1,1,0,2,14,3,7,2,5,7,0,0,3,2,8,2,0,0,2,2,5,3
11223,2,0,1,4,0,1,8,3,7,2,5,7,0,0,3,2,2,2,2,0,3,1,5,9
11224,2,2,1,4,0,3,5,3,7,4,5,7,0,0,3,2,2,2,3,2,5,3,5,3
11225,2,2,1,4,0,4,0,3,7,0,5,7,4,0,3,2,8,2,0,1,0,2,5,12
11226,2,2,1,4,2,1,0,3,9,2,5,7,0,0,3,2,8,2,0,1,0,2,5,1
11227,3,2,1,4,0,3,5,3,1,4,5,7,0,0,3,2,8,2,1,0,3,2,5,0
11228,3,1,1,6,0,1,5,3,7,6,5,7,0,0,3,2,8,2,1,0,3,2,5,12
11229,3,1,1,4,0,1,5,3,6,4,5,7,0,0,3,2,2,2,0,1,0,2,5,3
11230,5,1,1,2,0,1,8,3,7,4,5,7,1,0,3,2,8,2,3,2,5,3,5,9
11231,5,0,1,4,0,0,8,3,6,4,5,7,0,0,3,2,8,2,3,2,5,3,5,10
11232,6,2,1,2,0,2,0,3,6,1,5,7,0,0,3,2,8,2,0,0,0,2,5,0
11233,6,2,1,1,0,1,7,3,6,4,5,7,0,0,3,2,8,4,0,1,1,2,5,0
11234,6,1,1,4,0,0,0,3,7,4,5,7,0,0,3,2,8,4,0,1,0,2,5,10
11235,5,0,1,1,0,0,0,0,7,0,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11236,4,2,1,2,0,5,6,3,6,3,5,7,2,0,3,2,2,2,3,2,5,3,5,3
11237,1,4,1,4,2,2,0,3,9,6,5,7,0,0,3,2,8,1,0,1,3,2,5,0
11238,1,0,1,4,0,0,0,0,1,4,5,7,0,0,0,2,1,2,3,2,5,3,5,10
11239,1,0,1,4,0,1,9,3,7,6,5,7,0,0,0,2,2,2,0,1,1,1,5,1
11240,6,3,1,4,0,2,3,3,9,6,5,7,0,0,0,2,2,2,0,0,0,2,5,10
11241,6,3,1,4,0,2,0,3,7,6,5,7,0,0,3,2,8,2,3,2,5,3,5,4
11242,6,1,1,4,0,2,0,3,7,6,5,7,0,0,3,2,6,2,3,2,5,3,5,10
11243,4,0,1,4,0,1,11,3,7,1,5,7,0,0,0,2,8,1,0,1,0,2,5,16
11244,4,1,1,4,0,3,8,3,7,2,5,7,0,0,0,2,8,2,3,2,5,3,5,5
11245,0,1,1,4,2,3,5,3,7,6,5,7,0,0,3,2,8,2,0,1,0,2,5,11
11246,0,0,1,4,0,2,0,3,12,4,5,7,0,0,3,2,8,4,3,2,5,3,5,9
11247,0,1,1,1,2,3,10,3,6,2,5,7,0,0,3,2,8,2,0,1,0,2,5,1
11248,0,1,1,4,0,2,0,3,6,2,5,7,3,0,3,2,8,2,2,0,1,2,5,0
11249,6,2,1,4,2,2,11,3,6,2,5,7,0,0,3,2,8,2,3,2,5,3,5,1
11250,6,1,1,4,2,3,9,3,12,2,5,7,0,0,3,2,8,2,0,1,1,2,5,5
11251,1,0,1,2,2,3,0,0,12,4,5,7,0,0,3,2,2,2,0,1,0,2,5,12
11252,1,1,1,4,0,2,5,3,6,2,5,7,0,0,3,2,8,7,0,1,0,2,5,12
11253,2,0,0,1,0,2,0,3,6,2,5,7,0,0,3,2,8,4,0,0,1,2,5,0
11254,2,1,1,1,2,3,8,0,12,2,5,7,0,0,3,2,8,2,3,2,5,3,5,1
11255,6,1,1,4,2,4,9,3,7,2,5,7,0,0,3,2,8,2,1,0,1,2,5,1
11256,6,3,1,4,2,1,0,3,7,2,5,7,0,0,3,2,1,2,2,1,1,2,6,0
11257,4,4,1,4,2,1,0,3,7,4,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11258,4,0,0,2,2,2,0,3,7,2,5,7,0,0,3,2,8,2,0,1,3,2,5,7
11259,0,0,1,4,2,2,14,3,9,4,5,7,0,0,3,2,8,2,0,1,4,2,5,16
11260,1,0,1,4,2,4,7,0,7,4,5,7,0,3,3,4,8,2,2,1,4,2,2,0
11261,0,1,1,1,2,3,7,3,7,4,5,7,0,3,3,4,8,2,2,1,0,2,6,5
11262,0,1,1,1,2,4,7,3,4,4,5,7,0,0,3,2,8,2,1,1,0,2,5,3
11263,2,4,1,4,2,2,10,3,1,4,5,7,0,0,3,2,2,3,0,0,0,2,5,9
11264,2,0,1,4,2,2,5,3,2,2,5,7,0,0,3,2,8,3,3,2,5,3,5,10
11265,6,2,1,4,2,2,9,3,6,2,5,7,0,0,3,2,8,9,3,2,5,3,5,12
11266,6,1,1,4,0,0,0,3,7,2,5,7,0,0,3,2,8,4,0,0,0,2,5,17
11267,6,4,1,2,2,2,0,3,6,4,5,7,0,0,3,2,8,4,0,0,1,2,5,0
11268,6,1,1,4,0,2,14,3,6,2,5,7,0,0,3,2,8,2,3,2,5,3,5,10
11269,5,0,1,4,0,2,5,3,7,2,5,7,0,0,3,2,8,2,0,0,0,2,5,9
11270,2,1,1,4,0,2,5,3,9,4,5,7,4,0,3,2,8,4,3,2,5,3,5,12
11271,2,0,1,4,0,3,5,3,6,6,7,7,0,0,3,2,8,4,0,0,0,2,5,12
11272,0,2,0,4,0,2,11,3,9,6,5,7,0,0,0,2,6,2,3,2,5,3,5,10
11273,0,0,1,4,0,5,9,3,12,2,5,7,0,0,0,2,8,7,0,1,1,2,5,10
11274,0,2,1,0,0,4,7,3,6,2,2,7,0,0,3,2,8,4,0,1,0,2,5,16
11275,0,1,1,1,0,2,9,3,7,6,5,7,0,0,3,2,8,9,3,2,5,3,5,5
11276,0,1,0,1,0,2,7,3,7,4,5,7,0,0,3,2,2,2,2,0,0,2,5,1
11277,0,1,1,4,0,2,9,3,2,6,5,7,0,0,3,2,8,2,2,0,1,2,0,0
11278,0,1,1,2,0,2,14,3,6,2,5,7,0,0,3,2,8,2,1,0,2,2,5,3
11279,2,3,1,4,0,2,0,3,7,2,5,7,0,0,3,2,8,2,0,1,0,2,5,9
11280,6,0,1,4,0,1,5,3,6,2,6,7,0,0,0,2,2,2,3,2,5,3,5,9
11281,1,0,1,6,0,2,13,3,6,2,5,7,0,0,0,2,8,2,0,0,1,2,5,1
11282,0,0,1,4,0,3,5,3,6,2,2,7,0,3,0,2,8,2,0,1,2,2,5,12
11283,0,0,1,4,0,0,5,3,2,4,2,7,0,3,0,2,8,2,1,1,2,2,5,2
11284,0,0,1,6,0,4,11,3,6,4,1,7,4,0,3,2,8,2,3,2,5,3,5,5
11285,0,0,1,1,0,0,0,3,7,0,1,7,0,0,3,2,2,4,0,1,0,2,5,1
11286,2,0,1,4,0,2,0,3,7,2,5,7,0,0,0,2,8,2,3,2,5,3,5,3
11287,0,3,1,4,0,0,0,3,2,5,7,7,0,0,0,2,8,2,0,1,4,2,5,10
11288,3,0,1,1,2,2,11,3,12,4,5,7,0,0,0,2,8,3,3,2,5,3,5,0
11289,3,1,1,4,0,1,4,3,2,2,5,7,0,0,3,2,8,2,0,0,0,2,5,10
11290,3,1,1,4,2,4,8,3,6,4,5,7,0,0,3,2,8,3,3,2,5,3,5,10
11291,3,0,0,6,0,2,4,3,7,6,5,7,0,0,3,2,1,4,0,1,4,2,5,7
11292,3,0,1,6,0,2,8,3,2,2,4,7,0,0,3,2,8,2,2,1,0,2,5,16
11293,2,4,1,4,0,2,13,0,7,0,5,7,0,0,3,2,8,7,0,1,4,1,5,3
11294,2,1,1,4,0,1,4,0,7,0,5,7,4,0,3,2,2,2,0,0,1,2,5,5
11295,2,1,1,4,0,3,0,1,6,2,1,7,0,0,3,2,8,4,3,2,5,3,5,9
11296,2,3,1,4,0,2,0,1,7,2,5,7,0,0,3,2,8,4,0,0,3,2,5,17
11297,2,3,1,4,0,3,5,3,7,2,5,7,0,0,3,2,1,4,3,2,5,3,5,5
11298,0,3,1,4,0,1,7,0,9,2,5,7,0,0,3,2,8,8,0,1,0,2,5,1
11299,0,1,0,4,0,4,7,3,6,2,5,7,0,0,3,2,8,4,3,2,5,3,5,0
11300,1,2,1,4,0,4,0,3,2,1,5,7,0,0,0,2,1,4,0,1,0,2,5,10
11301,1,1,1,4,2,2,7,3,7,4,5,7,2,0,0,2,1,4,1,0,3,2,5,10
11302,1,1,1,4,0,1,0,3,0,6,3,7,0,0,0,2,1,2,2,1,1,2,6,12
11303,5,0,1,1,0,4,10,3,9,2,5,7,0,0,0,2,2,2,2,1,4,2,1,9
11304,5,0,1,4,0,1,5,3,6,4,5,7,0,0,0,2,8,2,0,0,1,2,5,9
11305,2,2,1,4,0,2,0,3,1,6,5,7,0,0,0,2,8,2,3,2,5,3,5,7
11306,2,0,1,2,0,3,0,0,6,6,6,7,0,0,3,2,8,2,0,0,1,2,5,0
11307,3,1,1,2,0,3,0,3,4,6,5,7,0,0,3,2,8,2,3,2,5,3,5,0
11308,3,1,1,4,0,2,5,3,7,2,5,7,0,0,3,2,8,2,3,2,5,3,5,12
11309,1,2,1,1,0,0,0,3,9,4,5,7,0,0,2,2,8,2,0,1,0,2,5,1
11310,1,2,0,1,0,2,5,0,9,6,5,7,0,0,2,2,1,2,3,2,5,3,5,1
11311,1,0,0,4,0,2,15,3,4,6,5,7,0,0,2,2,2,2,0,0,0,2,5,3
11312,3,1,1,4,0,0,5,3,9,4,5,7,0,0,2,2,8,2,0,0,1,1,5,0
11313,3,2,1,4,2,2,5,3,9,6,5,7,0,0,1,2,8,7,3,2,5,3,5,1
11314,2,0,0,2,2,3,7,3,6,4,5,7,0,0,1,2,8,2,3,2,5,3,5,5
11315,2,0,0,4,2,4,14,3,6,0,0,7,0,0,1,2,8,4,0,1,0,2,5,3
11316,5,0,1,6,2,2,14,3,6,6,5,7,0,0,3,2,9,2,0,1,1,2,5,10
11317,5,1,1,0,0,3,5,3,6,4,0,7,0,0,3,2,8,1,3,2,5,3,5,12
11318,6,1,1,2,0,4,5,3,6,1,5,7,0,0,3,2,8,2,0,1,1,2,5,12
11319,6,1,1,4,0,0,7,3,6,4,5,7,2,0,3,2,8,2,1,0,4,2,5,12
11320,6,1,1,4,0,3,0,3,6,6,5,7,0,0,0,2,8,2,3,2,5,3,5,0
11321,6,1,1,4,2,3,0,3,9,6,5,7,0,0,0,2,8,2,3,2,5,3,5,9
11322,4,0,1,4,0,3,15,3,9,1,5,7,0,0,0,2,8,9,0,1,0,2,5,3
11323,4,0,1,4,0,5,5,3,7,1,5,7,0,0,0,2,8,0,3,2,5,3,5,5
11324,6,0,1,4,0,0,7,3,2,4,5,7,0,3,0,4,8,0,0,1,1,2,5,1
11325,6,0,1,3,2,0,0,3,1,6,5,7,0,3,0,4,8,0,1,0,1,2,5,12
11326,0,1,1,4,2,4,11,3,4,4,5,7,0,0,3,2,1,0,3,2,5,3,5,1
11327,0,0,1,4,2,0,14,3,9,6,5,7,0,0,3,2,2,4,3,2,5,3,5,4
11328,6,0,1,4,2,1,0,3,9,6,8,7,0,0,3,2,2,0,2,0,4,2,7,9
11329,6,2,1,5,2,2,5,3,6,0,5,7,0,0,3,2,8,9,1,0,1,2,5,12
11330,0,1,1,5,2,3,7,3,0,4,5,7,2,0,3,2,8,0,1,0,3,2,5,10
11331,0,1,1,4,2,1,10,3,13,6,5,7,0,0,3,2,8,0,3,2,5,3,5,3
11332,5,4,1,1,2,3,7,3,4,6,5,7,0,3,3,2,8,0,3,2,5,3,5,0
11333,5,2,0,6,2,2,7,3,9,3,5,7,0,0,0,2,8,0,0,0,0,2,5,12
11334,4,0,1,4,2,2,12,0,9,4,5,7,0,0,0,2,2,0,0,1,2,2,5,12
11335,4,1,1,4,2,2,5,3,7,4,5,7,0,0,0,2,8,4,0,1,0,2,5,10
11336,4,0,1,4,2,4,5,0,9,6,5,7,0,0,3,2,8,2,0,1,1,2,5,4
11337,4,1,1,4,2,1,8,3,10,4,1,7,0,3,0,4,8,2,2,0,4,1,0,3
